idx,ID,Name,Country,Volume,Alcohol,Price
383,Nr 95171,Barolo Ravera,Italien,750 ml,"14,5 %",699:-
384,Nr 92214,Barolo Gramolere,Italien,750 ml,"14,5 %",589:-
385,Nr 93693,Barolo,Italien,750 ml,14 %,899:-
386,Nr 92915,Munjebel,Italien,750 ml,"14,5 %",879:-
387,Nr 94901,Borgogno,Italien,750 ml,15 %,1 399:-
388,Nr 94695,Sottimano,Italien,750 ml,14 %,599:-
389,Nr 94691,Sottimano,Italien,750 ml,14 %,2 499:-
390,Nr 92005,Barolo,Italien,750 ml,14 %,2 779:-
391,Nr 94625,Vietti,Italien,750 ml,"14,5 %",1 899:-
392,Nr 94691,Sottimano,Italien,750 ml,14 %,2 499:-
393,Nr 93653,Pagliaro,Italien,750 ml,15 %,899:-
394,Nr 94192,Borgogno,Italien,750 ml,"14,5 %",1 749:-
395,Nr 94881,Borgogno,Italien,750 ml,"14,5 %",5 499:-
396,Nr 94924,Barolo Vigna Rionda,Italien,750 ml,"14,5 %",1 299:-
397,Nr 94952,Borgogno Barolo,Italien,750 ml,14 %,1 001:-
398,Nr 94182,Barolo Monprivato Riserva,Italien,750 ml,"13,5 %",5 699:-
399,Nr 92863,Munjebel,Italien,750 ml,15 %,539:-
400,Nr 93055,Barolo Roche dell'Annunziata,Italien,750 ml,14 %,2 779:-
401,Nr 94902,Borgogno,Italien,750 ml,"14,5 %",1 099:-
402,Nr 94909,Brunello di Montalcino Riserva,Italien,750 ml,"14,5 %",4 599:-
403,Nr 90193,Sassicaia,Italien,750 ml,14 %,2 597:-
404,Nr 93346,Barolo Bricco Fiasco,Italien,750 ml,"14,5 %",779:-
405,Nr 92564,Barolo Ravera,Italien,750 ml,"14,5 %",1 899:-
406,Nr 94248,Albino Rocca,Italien,750 ml,"14,5 %",479:-
407,Nr 90594,Barbaresco San Stunet,Italien,750 ml,15 %,519:-
408,Nr 94424,San Polo,Italien,750 ml,"14,5 %",2 395:-
409,Nr 96488,Borgogno,Italien,750 ml,"14,5 %",3 499:-
410,Nr 94885,Borgogno,Italien,750 ml,"14,5 %",1 449:-
411,Nr 92391,Massolino Barolo,Italien,750 ml,"14,5 %",351:-
412,Nr 92378,Barolo Brunate,Italien,750 ml,14 %,2 779:-
413,Nr 93937,Barolo Ravera,Italien,750 ml,"14,5 %",449:-
414,Nr 94449,Valpolicella Ripasso Superiore,Italien,750 ml,"14,5 %",199:-
415,Nr 95060,Gaja,Italien,750 ml,"14,5 %",3 999:-
416,Nr 95227,Radici Taurasi Riserva,Italien,750 ml,14 %,399:-
417,Nr 94694,Sottimano,Italien,750 ml,14 %,599:-
418,Nr 92794,Produttori del Barbaresco,Italien,750 ml,"14,5 %",549:-
419,Nr 95673,Brunello di Montalcino,Italien,750 ml,"14,5 %",409:-
420,Nr 92587,Barolo Ravera di Monforte,Italien,750 ml,"14,5 %",449:-
421,Nr 95380,Barolo Riserva Rocche dell'Annunziata,Italien,750 ml,"14,5 %",1 799:-
422,Nr 90548,Massolino Barolo,Italien,750 ml,"14,5 %",719:-
423,Nr 95089,Barolo Brunate,Italien,750 ml,"14,5 %",529:-
424,Nr 94365,Nebbiolo d'Alba,Italien,750 ml,14 %,399:-
425,Nr 93411,Chianti Classico,Italien,750 ml,13 %,229:-
426,Nr 94503,Langhe Nebbiolo,Italien,750 ml,"14,5 %",209:-
427,Nr 94304,Borgogno,Italien,1500 ml,"14,5 %",2 369:-
428,Nr 94624,Barolo,Italien,750 ml,14 %,2 779:-
429,Nr 92963,Masseto,Italien,750 ml,"15,5 %",6 399:-
430,Nr 95213,Gaja,Italien,750 ml,"14,5 %",3 999:-
431,Nr 99018,Gaja,Italien,750 ml,14 %,3 999:-
432,Nr 94879,Borgogno,Italien,750 ml,"14,5 %",2 269:-
433,Nr 94900,Borgogno,Italien,750 ml,15 %,959:-
434,Nr 94692,Sottimano,Italien,750 ml,14 %,599:-
435,Nr 93599,Barolo San Rocco,Italien,750 ml,"14,5 %",779:-
436,Nr 95783,Gaja,Italien,750 ml,14 %,1 799:-
437,Nr 92787,Collenottolo,Italien,750 ml,14 %,337:-
438,Nr 92974,Barolo Castelleto Vigna Pressenda,Italien,750 ml,"14,5 %",659:-
439,Nr 95916,Castello dei Rampolla Alceo,Italien,750 ml,"14,5 %",1 144:-
440,Nr 94041,Barolo,Italien,750 ml,14 %,2 779:-
441,Nr 94046,Barolo,Italien,750 ml,14 %,2 779:-
442,Nr 92491,Barbaresco,Italien,750 ml,"14,5 %",1 949:-
443,Nr 93767,Barolo Monvigliero,Italien,750 ml,15 %,699:-
444,Nr 93942,Barolo San Lorenzo,Italien,750 ml,15 %,589:-
445,Nr 93618,Barolo Liste,Italien,750 ml,"13,5 %",899:-
446,Nr 92877,Munjebel,Italien,750 ml,14 %,699:-
447,Nr 93211,Barolo Gavarini Chiniera,Italien,750 ml,"14,5 %",981:-
448,Nr 94919,Barolo,Italien,750 ml,14 %,999:-
449,Nr 94622,Barolo,Italien,750 ml,14 %,2 779:-
450,Nr 94657,Boca,Italien,750 ml,13 %,799:-
451,Nr 94127,Borgogno,Italien,750 ml,"14,5 %",999:-
452,Nr 94099,Borgogno,Italien,1500 ml,"14,5 %",1 649:-
453,Nr 94127,Borgogno,Italien,1500 ml,"14,5 %",1 879:-
454,Nr 93205,Barolo Rüncot Riserva,Italien,750 ml,"14,5 %",2 051:-
455,Nr 93014,I Castagni,Italien,750 ml,"14,5 %",431:-
456,Nr 94099,Borgogno,Italien,750 ml,"14,5 %",929:-
457,Nr 94304,Borgogno,Italien,750 ml,"14,5 %",1 369:-
458,Nr 94923,Barolo Vigna Rionda,Italien,750 ml,14 %,1 699:-
459,Nr 93609,Barolo Ginestra Casa Maté,Italien,750 ml,"14,5 %",981:-
460,Nr 57905,MYTH,Italien,750 ml,14 %,120:-
461,Nr 57861,Z1N,Italien,1000 ml,14 %,81:-*
462,Nr 73273,Storia di Famiglia,Italien,750 ml,"13,5 %",131:-
463,Nr 50168,Ecoltura,Italien,750 ml,"13,5 %",91:-
464,Nr 56690,Gött Rött,Italien,750 ml,14 %,101:-
465,Nr 57714,Tina,Italien,750 ml,"13,5 %",111:-
466,Nr 6013,Borgi,Italien,750 ml,"13,5 %",81:-*
467,Nr 32229,Fonterutoli,Italien,750 ml,"13,5 %",141:-
468,Nr 55461,EQUIVOQ,Italien,750 ml,14 %,141:-
469,Nr 77961,Marastoni,Italien,750 ml,13 %,61:-
470,Nr 56669,Truffle Hunter,Italien,750 ml,14 %,191:-
471,Nr 53288,Luna di Mezzanotte,Italien,750 ml,14 %,191:-
472,Nr 58643,Il Capolavoro,Italien,750 ml,"14,5 %",71:-
473,Nr 76367,Ricossa,Italien,750 ml,14 %,202:-
474,Nr 50402,Del Presidente,Italien,750 ml,14 %,61:-
475,Nr 56634,The Scream,Italien,750 ml,14 %,121:-
476,Nr 2384,Lupi Reali,Italien,750 ml,"12,5 %",121:-
477,Nr 2116,Palmento Costanzo,Italien,750 ml,13 %,181:-
478,Nr 55238,Marastoni,Italien,750 ml,"13,5 %",151:-
479,Nr 2313,Prugneto,Italien,750 ml,"13,5 %",121:-
480,Nr 57887,Sagace,Italien,1000 ml,14 %,201:-
481,Nr 2376,Quercia al Poggio,Italien,750 ml,"13,5 %",151:-
482,Nr 55772,Piccini,Italien,750 ml,"13,5 %",111:-
483,Nr 2352,Soprasasso,Italien,750 ml,15 %,202:-
484,Nr 75294,Villa Puccini,Italien,750 ml,14 %,91:-
485,Nr 70992,Ruminat Primitivo,Italien,750 ml,14 %,121:-
486,Nr 50627,San Merlo,Italien,750 ml,14 %,71:-
487,Nr 59064,Bollo,Italien,750 ml,"13,5 %",151:-
488,Nr 53141,Ricossa,Italien,750 ml,14 %,239:-
489,Nr 2665,Roccamozzi,Italien,750 ml,"13,5 %",107:-
490,Nr 53252,Massimo,Italien,1000 ml,"14,5 %",81:-
491,Nr 75441,Musella,Italien,750 ml,16 %,532:-
492,Nr 50764,Grattamacco,Italien,750 ml,14 %,270:-
493,Nr 57355,Barbera d´Asti,Italien,750 ml,14 %,181:-
494,Nr 70165,Piemonte,Italien,750 ml,14 %,101:-
495,Nr 71557,Sant`Agata,Italien,750 ml,11 %,131:-
496,Nr 72991,Bolla,Italien,750 ml,12 %,91:-
497,Nr 56414,FIASCO!,Italien,1000 ml,13 %,201:-
498,Nr 71786,Zensa,Italien,750 ml,"13,5 %",111:-
499,Nr 72157,Giannetto,Italien,750 ml,"13,5 %",552:-
500,Nr 70523,San Sereno,Italien,750 ml,13 %,220:-
501,Nr 75163,il Momento,Italien,750 ml,14 %,122:-
502,Nr 73494,b.io,Italien,750 ml,14 %,131:-
503,Nr 73072,Rossojbleo,Italien,750 ml,13 %,167:-
504,Nr 2373,Terreno,Italien,750 ml,14 %,181:-
505,Nr 53035,Chianti Classico,Italien,750 ml,"13,5 %",190:-
506,Nr 53220,Bosio Passato,Italien,750 ml,"14,5 %",240:-
507,Nr 53322,Déraciné,Italien,750 ml,13 %,190:-
508,Nr 54040,Ca'Rugate,Italien,375 ml,"12,5 %",90:-
509,Nr 55192,Valpolicella,Italien,750 ml,"12,5 %",130:-
510,Nr 55334,Malvirà,Italien,750 ml,13 %,251:-
511,Nr 2375,Casaloste,Italien,750 ml,14 %,171:-
512,Nr 2355,Botteotto,Italien,750 ml,"13,5 %",131:-
513,Nr 73432,Trittico,Italien,750 ml,14 %,170:-
514,Nr 76734,Atonello Cassarà,Italien,750 ml,"13,5 %",147:-
515,Nr 78586,Gea,Italien,750 ml,"13,5 %",260:-
516,Nr 59110,Montefoscoli,Italien,750 ml,"13,5 %",141:-
517,Nr 59411,N Nero d’Avola Organic,Italien,750 ml,"13,5 %",121:-
518,Nr 75078,Fidelio,Italien,750 ml,"14,5 %",179:-
519,Nr 12355,Inycon,Italien,750 ml,13 %,89:-
520,Nr 56629,Lambrusco,Italien,750 ml,11 %,190:-
521,Nr 56695,Salustri,Italien,750 ml,"14,5 %",200:-
522,Nr 56782,Monterustico Dogliani,Italien,750 ml,13 %,171:-
523,Nr 57271,Cala Niuru,Italien,750 ml,"12,5 %",231:-
524,Nr 57436,Esotico,Italien,750 ml,11 %,261:-
525,Nr 57630,Barolo,Italien,750 ml,"14,5 %",531:-
526,Nr 57633,Langhe Nebbiolo,Italien,750 ml,14 %,281:-
527,Nr 51182,Barbera d'Alba Zio Nando,Italien,750 ml,"15,5 %",252:-
528,Nr 51591,Grignolino,Italien,750 ml,"12,5 %",276:-
529,Nr 52146,VinOlivs Lilla Röda,Italien,6 fl à 750 ml,"13,5 %",780:-
530,Nr 52425,Nerobufaleffj,Italien,750 ml,"14,5 %",501:-
531,Nr 75615,Barolo Monfalletto,Italien,750 ml,"14,5 %",486:-
532,Nr 74734,Amarone della Valpolicella,Italien,750 ml,15 %,271:-
533,Nr 71785,Gran Appasso,Italien,750 ml,15 %,91:-
534,Nr 78660,Le Tende,Italien,750 ml,13 %,190:-
535,Nr 75482,Le Tende,Italien,750 ml,13 %,176:-
536,Nr 70755,Chianti,Italien,750 ml,"14,5 %",251:-
537,Nr 55723,Torre Larniano,Italien,750 ml,14 %,151:-
538,Nr 77187,Tenuta delle Terre Nere,Italien,750 ml,"13,5 %",231:-
539,Nr 71080,Gurrieri,Italien,750 ml,"13,5 %",350:-
540,Nr 73494,b.io,Italien,750 ml,14 %,131:-
541,Nr 73072,Rossojbleo,Italien,750 ml,13 %,167:-
542,Nr 2373,Terreno,Italien,750 ml,14 %,181:-
543,Nr 74946,Esperanto,Italien,750 ml,15 %,301:-
544,Nr 72515,Speri,Italien,750 ml,"13,5 %",181:-
545,Nr 2316,Montefalco Rosso,Italien,750 ml,14 %,171:-
546,Nr 71722,Podere72,Italien,750 ml,"14,5 %",247:-
547,Nr 79981,Tavernello Organic,Italien,750 ml,"12,5 %",91:-
548,Nr 70725,Brancaia,Italien,750 ml,14 %,181:-
549,Nr 75125,Bacco Felice,Italien,750 ml,"13,5 %",201:-
550,Nr 71204,Le Miccine,Italien,750 ml,"13,5 %",250:-
551,Nr 75575,Lungarotti,Italien,750 ml,15 %,321:-
552,Nr 79141,Lungarotti,Italien,750 ml,"14,5 %",181:-
553,Nr 71963,Montipagano,Italien,750 ml,13 %,91:-
554,Nr 79041,Poggio ai Grilli,Italien,750 ml,"13,5 %",209:-
555,Nr 76315,Camparo,Italien,750 ml,"13,5 %",121:-
556,Nr 78070,Corte Sant'Alda,Italien,500 ml,"14,5 %",530:-
557,Nr 75071,Ceretto,Italien,750 ml,"14,5 %",551:-
558,Nr 70739,Gurrieri,Italien,750 ml,13 %,290:-
559,Nr 50318,Casa E. di Mirafiore,Italien,750 ml,14 %,291:-
560,Nr 75329,Gelso Nero,Italien,750 ml,13 %,141:-
561,Nr 70480,Le Tende,Italien,750 ml,13 %,240:-
562,Nr 77149,Ruberpan,Italien,750 ml,14 %,231:-
563,Nr 57284,Il Mortellito,Italien,750 ml,13 %,251:-
564,Nr 57409,Vinonista,Italien,750 ml,"13,5 %",191:-
565,Nr 84904,Poggio al Vento,Italien,750 ml,"14,5 %",856:-
566,Nr 57435,Bardolino Goto,Italien,750 ml,"11,5 %",261:-
567,Nr 87436,Terreno,Italien,750 ml,14 %,261:-
568,Nr 54200,Lammidia,Italien,750 ml,12 %,247:-
569,Nr 75021,Panzanello,Italien,750 ml,"14,5 %",354:-
570,Nr 57009,Brunello di Montalcino,Italien,750 ml,"14,5 %",601:-
571,Nr 57012,Rosso di Montalcino,Italien,750 ml,14 %,270:-
572,Nr 50748,Fresco di Masi Rosso,Italien,750 ml,12 %,121:-
573,Nr 51116,Der Keil,Italien,750 ml,"12,5 %",290:-
574,Nr 51256,Tollo,Italien,750 ml,13 %,121:-
575,Nr 71885,Il Valténesi,Italien,750 ml,13 %,171:-
576,Nr 79580,Massimago,Italien,750 ml,"12,5 %",221:-
577,Nr 74857,Casa E. di Mirafiore,Italien,750 ml,13 %,232:-
578,Nr 55724,Ceretto,Italien,750 ml,14 %,1 051:-
579,Nr 55903,Spirito Libero,Italien,750 ml,"14,5 %",161:-
580,Nr 53000,Millesgården Bell’Ovile,Italien,750 ml,13 %,141:-
581,Nr 53796,Barbera D'Alba,Italien,750 ml,"14,5 %",161:-
582,Nr 54703,Tenuta Le Colonne,Italien,750 ml,"13,5 %",221:-
583,Nr 55070,Donatella Cinelli,Italien,750 ml,13 %,246:-
584,Nr 79457,Ciú Ciú,Italien,750 ml,14 %,161:-
585,Nr 72121,La Corte del Pozzo,Italien,750 ml,"14,5 %",137:-
586,Nr 70231,Ad Astra,Italien,750 ml,14 %,201:-
587,Nr 71347,Grifola,Italien,750 ml,15 %,300:-
588,Nr 6090,Tajano Rosso Piceno,Italien,750 ml,13 %,77:-
589,Nr 78094,Musella,Italien,750 ml,14 %,231:-
590,Nr 70322,Montefalco Sagrantino,Italien,750 ml,15 %,321:-
591,Nr 75352,Gurrieri,Italien,750 ml,13 %,310:-
592,Nr 76153,Langhe Nebbiolo,Italien,750 ml,14 %,261:-
593,Nr 83207,Baglio di Grìsi,Italien,750 ml,"13,5 %",171:-
594,Nr 56400,Valle Reale,Italien,750 ml,13 %,267:-
595,Nr 56589,Medici Ermete,Italien,750 ml,"11,5 %",171:-
596,Nr 56605,unsweet Organic,Italien,750 ml,13 %,101:-
597,Nr 56867,Luigi Maffini,Italien,750 ml,15 %,351:-
598,Nr 56863,San Polo,Italien,750 ml,"13,5 %",181:-
599,Nr 57000,Terre del Barolo,Italien,750 ml,"14,5 %",141:-
600,Nr 51524,Poggio d'Oro,Italien,750 ml,"14,5 %",287:-
601,Nr 59727,Tenuta Rocca,Italien,750 ml,"14,5 %",199:-
602,Nr 51223,Nebbiolo d'Alba Vigna Lirano,Italien,750 ml,"14,5 %",351:-
603,Nr 51714,Camigliano,Italien,750 ml,14 %,151:-
604,Nr 51715,Camigliano,Italien,750 ml,"14,5 %",211:-
605,Nr 52704,Dievole,Italien,750 ml,"13,5 %",151:-
606,Nr 53056,Chianti Classico,Italien,750 ml,14 %,379:-
607,Nr 53036,Chianti,Italien,750 ml,14 %,130:-
608,Nr 53222,Bosio Passato,Italien,750 ml,"15,5 %",272:-
609,Nr 53305,Il Riccio,Italien,750 ml,15 %,300:-
610,Nr 73194,Tuscarello,Italien,750 ml,14 %,131:-
611,Nr 73705,Frappato,Italien,750 ml,"12,5 %",199:-
612,Nr 72425,Chianti Classico,Italien,750 ml,"14,5 %",230:-
613,Nr 57707,Casa E. di Mirafiore,Italien,750 ml,"13,5 %",211:-
614,Nr 57849,Tenuta Il Palagio,Italien,750 ml,"13,5 %",210:-
615,Nr 57868,Tenuta Il Palagio,Italien,750 ml,13 %,200:-
616,Nr 58375,L'Erta di Radda,Italien,750 ml,14 %,230:-
617,Nr 58386,Chianti Classico,Italien,750 ml,15 %,350:-
618,Nr 32412,Allegro,Italien,750 ml,"13,5 %",96:-
619,Nr 53776,Podere Brizio,Italien,750 ml,14 %,391:-
620,Nr 53782,Tenuta Meraviglia,Italien,750 ml,"13,5 %",221:-
621,Nr 54702,Tenuta Le Colonne,Italien,750 ml,"13,5 %",161:-
622,Nr 79601,Ceretto,Italien,750 ml,14 %,271:-
623,Nr 75336,Grosjean,Italien,750 ml,"13,5 %",301:-
624,Nr 75967,Borgogno,Italien,750 ml,"13,5 %",211:-
625,Nr 78124,Le Bertarole,Italien,750 ml,12 %,135:-
626,Nr 55630,Brandini La Morra,Italien,750 ml,"14,5 %",440:-
627,Nr 93628,Casanuova di Nittardi,Italien,750 ml,14 %,220:-
628,Nr 55884,Rosso di Montalcino,Italien,750 ml,15 %,221:-
629,Nr 70840,Pasqua Mucchietto,Italien,750 ml,13 %,91:-
630,Nr 74334,Speri,Italien,750 ml,15 %,431:-
631,Nr 74386,Tenuta San Jacopo,Italien,750 ml,"13,5 %",150:-
632,Nr 73225,Monsordo,Italien,750 ml,14 %,271:-
633,Nr 79167,Tommolo Organic,Italien,750 ml,13 %,101:-
634,Nr 73392,Respiro,Italien,750 ml,"13,5 %",269:-
635,Nr 74326,Le Bertarole,Italien,750 ml,14 %,246:-
636,Nr 75292,Tommasi Surani Atlas,Italien,750 ml,13 %,121:-
637,Nr 78892,La Corte del Pozzo,Italien,750 ml,17 %,428:-
638,Nr 78911,Terreno,Italien,750 ml,14 %,350:-
639,Nr 81627,Spezieri,Italien,750 ml,"13,5 %",136:-
640,Nr 79450,CasalVegri,Italien,750 ml,"13,5 %",268:-
641,Nr 74758,De Angelis,Italien,750 ml,13 %,199:-
642,Nr 73579,Reciotto della Valpolicella,Italien,500 ml,"13,5 %",300:-
643,Nr 79418,Alteo,Italien,750 ml,"17,5 %",802:-
644,Nr 75541,Veneroso,Italien,750 ml,"14,5 %",350:-
645,Nr 70353,Ser Alfiero,Italien,750 ml,"13,5 %",261:-
646,Nr 72078,Camparo,Italien,750 ml,15 %,191:-
647,Nr 76445,Camparo,Italien,750 ml,"14,5 %",191:-
648,Nr 76340,Camparo,Italien,750 ml,15 %,361:-
649,Nr 59666,Villa i Cipressi,Italien,750 ml,14 %,225:-
650,Nr 59726,Tenuta Rocca Barolo,Italien,750 ml,15 %,379:-
651,Nr 56524,Bosio,Italien,750 ml,"14,5 %",326:-
652,Nr 51156,Icardi,Italien,750 ml,14 %,530:-
653,Nr 51744,Cleto Chiarli,Italien,750 ml,11 %,141:-
654,Nr 52278,Tenuta San Jacopo,Italien,750 ml,14 %,230:-
655,Nr 53223,Bosio Passato,Italien,750 ml,"14,5 %",381:-
656,Nr 53307,Rignana,Italien,750 ml,15 %,270:-
657,Nr 53871,Mason,Italien,750 ml,"13,5 %",471:-
658,Nr 57634,Dolcetto d'Alba,Italien,750 ml,13 %,241:-
659,Nr 74327,Casasilia,Italien,750 ml,"14,5 %",500:-
660,Nr 56524,Bosio,Italien,750 ml,"14,5 %",326:-
661,Nr 57634,Dolcetto d'Alba,Italien,750 ml,13 %,241:-
662,Nr 53871,Mason,Italien,750 ml,"13,5 %",471:-
663,Nr 52278,Tenuta San Jacopo,Italien,750 ml,14 %,230:-
664,Nr 53223,Bosio Passato,Italien,750 ml,"14,5 %",381:-
665,Nr 53307,Rignana,Italien,750 ml,15 %,270:-
666,Nr 75628,Batést,Italien,750 ml,"14,5 %",208:-
667,Nr 71608,Casa Belfi,Italien,750 ml,12 %,191:-
668,Nr 59666,Villa i Cipressi,Italien,750 ml,14 %,225:-
669,Nr 59726,Tenuta Rocca Barolo,Italien,750 ml,15 %,379:-
670,Nr 76442,L'Aura,Italien,750 ml,"13,5 %",201:-
671,Nr 71918,Sei,Italien,750 ml,14 %,381:-
672,Nr 76908,Ca`Bianca,Italien,750 ml,"13,5 %",201:-
673,Nr 50138,Santedame,Italien,750 ml,14 %,151:-
674,Nr 50839,Naturalmente,Italien,750 ml,"13,5 %",180:-
675,Nr 50942,Brancaia,Italien,750 ml,"14,5 %",231:-
676,Nr 51156,Icardi,Italien,750 ml,14 %,530:-
677,Nr 51744,Cleto Chiarli,Italien,750 ml,11 %,141:-
678,Nr 72514,Carandelle,Italien,750 ml,13 %,251:-
679,Nr 73737,Do 12 Uve,Italien,750 ml,14 %,280:-
680,Nr 71922,Barbera d'Asti,Italien,750 ml,14 %,191:-
681,Nr 78776,Barbera d'Asti,Italien,750 ml,14 %,151:-
682,Nr 50109,iRa,Italien,750 ml,15 %,223:-
683,Nr 50722,Chianti Colli Senesi,Italien,750 ml,"13,5 %",210:-
684,Nr 50770,Rigoleto,Italien,750 ml,"13,5 %",161:-
685,Nr 50776,Grattamacco,Italien,750 ml,"14,5 %",873:-
686,Nr 51079,Poggio al Casone,Italien,750 ml,"12,5 %",121:-
687,Nr 51158,Icardi,Italien,750 ml,"14,5 %",571:-
688,Nr 51716,Brunello di Montalcino,Italien,750 ml,15 %,421:-
689,Nr 74525,Manifesto,Italien,750 ml,"13,5 %",91:-
690,Nr 74406,Fontanafredda,Italien,750 ml,13 %,131:-
691,Nr 73083,Passato,Italien,750 ml,"15,5 %",301:-
692,Nr 72124,Barolo Biologico,Italien,750 ml,"14,5 %",301:-
693,Nr 57632,Barolo,Italien,750 ml,15 %,731:-
694,Nr 57773,Valle Reale,Italien,750 ml,13 %,191:-
695,Nr 57848,Mori Concetta,Italien,750 ml,"13,5 %",240:-
696,Nr 79388,Querciabella,Italien,750 ml,14 %,351:-
697,Nr 76944,Querciabella,Italien,750 ml,14 %,371:-
698,Nr 70645,Querciabella Mongrana,Italien,750 ml,14 %,191:-
699,Nr 74053,Le Tende,Italien,750 ml,14 %,294:-
700,Nr 58356,Fontalpino,Italien,750 ml,14 %,243:-
701,Nr 58963,Ceretto,Italien,750 ml,"14,5 %",491:-
702,Nr 59119,Montefoscoli,Italien,750 ml,13 %,161:-
703,Nr 55491,Monte Bernardi,Italien,750 ml,"13,5 %",266:-
704,Nr 53823,AntoNinoVino,Italien,750 ml,14 %,130:-
705,Nr 54797,Brancatelli,Italien,750 ml,"13,5 %",291:-
706,Nr 52290,Zoppi Cristina,Italien,750 ml,13 %,161:-
707,Nr 53037,La Palèrna,Italien,750 ml,15 %,220:-
708,Nr 53312,Rignana,Italien,750 ml,"14,5 %",190:-
709,Nr 59352,Nerocapitano,Italien,750 ml,"12,5 %",201:-
710,Nr 59458,Tenuta Rocca,Italien,750 ml,"14,5 %",161:-
711,Nr 59690,Tom Barbera,Italien,750 ml,"13,5 %",229:-
712,Nr 75020,Panzanello,Italien,750 ml,15 %,252:-
713,Nr 77564,Gotico,Italien,1500 ml,14 %,352:-
714,Nr 70722,Ciù Ciù,Italien,750 ml,"13,5 %",111:-
715,Nr 73356,Bibbiano,Italien,750 ml,"13,5 %",217:-
716,Nr 76041,JAKI,Italien,750 ml,14 %,255:-
717,Nr 70700,Ciù Ciù,Italien,750 ml,14 %,121:-
718,Nr 73739,Brunello di Montalcino,Italien,750 ml,"13,5 %",490:-
719,Nr 76795,Collemassari Montecucco,Italien,750 ml,15 %,207:-
720,Nr 70308,Villa Teresa,Italien,750 ml,12 %,123:-
721,Nr 71709,Giacosa Fratelli,Italien,750 ml,"12,5 %",91:-
722,Nr 55737,Tutti I Giorni Rosso,Italien,1000 ml,"13,5 %",191:-
723,Nr 54972,Nino Negri,Italien,750 ml,14 %,301:-
724,Nr 75130,Pizza Wine,Italien,750 ml,"12,5 %",91:-
725,Nr 2399,Langhe Rosso,Italien,750 ml,13 %,121:-
726,Nr 56664,Luca Bosio,Italien,750 ml,14 %,121:-
727,Nr 58607,Saints & Sinners,Italien,750 ml,"13,5 %",140:-
728,Nr 56003,Furnace,Italien,750 ml,"14,5 %",180:-
729,Nr 90095,Radici Taurasi DOCG Riserva,Italien,750 ml,"13,5 %",1 301:-
730,Nr 50982,Maggio,Italien,750 ml,14 %,177:-
731,Nr 92956,Barolo Bricco Fiasco,Italien,750 ml,"14,5 %",801:-
732,Nr 56159,Snabba Cash,Italien,750 ml,"13,5 %",81:-
733,Nr 50578,Cont'Ugo,Italien,750 ml,"14,5 %",351:-
734,Nr 79533,P.Lex Piemonte,Italien,750 ml,14 %,81:-
735,Nr 2345,Masi Costasera,Italien,1500 ml,15 %,602:-
736,Nr 50514,Ingrosso Infinito,Italien,750 ml,14 %,141:-
737,Nr 2208,Ser Lapo,Italien,375 ml,"13,5 %",100:-
738,Nr 93153,Barolo San Rocco,Italien,750 ml,"14,5 %",801:-
739,Nr 51750,Gheppio,Italien,750 ml,"13,5 %",151:-
740,Nr 73567,Casalforte,Italien,750 ml,"15,5 %",372:-
741,Nr 71175,Mandrarossa,Italien,750 ml,"13,5 %",191:-
742,Nr 50975,Maggio,Italien,750 ml,14 %,127:-
743,Nr 90155,Mignane,Italien,750 ml,14 %,291:-
744,Nr 92976,Barolo Margheria,Italien,750 ml,"14,5 %",801:-
745,Nr 70401,Araldica Barolo,Italien,750 ml,14 %,161:-
746,Nr 73186,Castelmondo,Italien,1500 ml,"13,5 %",192:-
747,Nr 72846,Argentiera,Italien,750 ml,"14,5 %",796:-
748,Nr 55571,Amasole,Italien,750 ml,"14,5 %",141:-
749,Nr 2343,Teroldego d'Isera,Italien,750 ml,"12,5 %",131:-
750,Nr 55571,Amasole,Italien,750 ml,"14,5 %",141:-
751,Nr 32130,Castello di Fonterutoli,Italien,375 ml,14 %,200:-
752,Nr 79652,Ruffino,Italien,750 ml,14 %,191:-
753,Nr 50984,il Principe,Italien,750 ml,14 %,161:-
754,Nr 75158,Casa Cavallo,Italien,750 ml,"13,5 %",81:-
755,Nr 79161,Solaia,Italien,750 ml,14 %,3 502:-
756,Nr 71290,Banfi,Italien,750 ml,14 %,291:-
757,Nr 71266,Neropasso,Italien,750 ml,"13,5 %",121:-
758,Nr 71998,Amarone Della Valpolicella,Italien,750 ml,15 %,311:-
759,Nr 70592,Costa d´Orta,Italien,750 ml,14 %,149:-
760,Nr 78899,Conte Ricci,Italien,750 ml,13 %,111:-
761,Nr 54257,Ciacci Piccolomini,Italien,750 ml,"14,5 %",261:-
762,Nr 54909,Tancredi,Italien,750 ml,"13,5 %",431:-
763,Nr 73952,Gelso D´oro,Italien,750 ml,14 %,251:-
764,Nr 77213,Giulia Negri,Italien,750 ml,"13,5 %",197:-
765,Nr 75067,Tenuta Buon Tempo,Italien,750 ml,14 %,371:-
766,Nr 58931,Idda,Italien,750 ml,"14,5 %",401:-
767,Nr 57069,Brunello di Montalcino,Italien,750 ml,14 %,1 700:-
768,Nr 57717,Buscareto,Italien,750 ml,"12,5 %",121:-
769,Nr 58072,Thalman Pinot Nero Riserva,Italien,750 ml,14 %,291:-
770,Nr 58466,Fontanabianca,Italien,750 ml,14 %,376:-
771,Nr 58554,Etna Rosso,Italien,750 ml,13 %,371:-
772,Nr 51501,Le Ragose,Italien,750 ml,"14,5 %",302:-
