snapdate,name,art_nr,country,volume,alc_vol,price,type
2023-09-08,Lacrimarosa,91248,Italy,750.0,12.5,155,Rosé
2023-09-08,Domaene Gobelsburg,94014,Austria,750.0,12,129,Rosé
2023-09-08,Adonis,37840,Sweden,750.0,12,225,Rosé
2023-09-08,Leitz,93001,Germany,750.0,12.5,179,Rosé
2023-09-08,Sancerre,90030,France,750.0,13,199,Rosé
2023-09-08,District 7,92484,United States,750.0,13,139,Rosé
2023-09-08,Bosman,92173,South Africa,750.0,11.5,130,Rosé
2023-09-08,Gutevin,36089,Sweden,750.0,12,218,Rosé
2023-09-08,Longview,93429,Australia,750.0,13,159,Rosé
2023-09-08,Errazuriz,2970,Chile,375.0,13,55,Rosé
2023-09-08,Ciavolich Fosso Cancelli,93389,Italy,750.0,12.5,292,Rosé
2023-09-08,Muga,92242,Spain,750.0,13.5,125,Rosé
2023-09-08,Lotima Roselyn,36229,Sweden,750.0,12,225,Rosé
2023-09-08,Glup Rosado,93968,Chile,750.0,12.5,159,Rosé
2023-09-08,Österlenvins Råsa,39524,Sweden,750.0,12,216,Rosé
2023-09-08,Guigal Tavel Rosé,92508,France,750.0,14.5,175,Rosé
2023-09-08,Jacob's Creek,90405,Australia,750.0,12,100,Rosé
2023-09-08,G.D. Vajra,90351,Italy,750.0,12.5,129,Rosé
2023-09-08,Stora Horns Vingård,38100,Sweden,750.0,11.5,249,Rosé
2023-09-08,Vino Volta,92731,Australia,750.0,13,249,Rosé
2023-09-08,Triennes,91228,France,750.0,12.5,139,Rosé
2023-09-08,Tenuta delle Terre Nere,90129,Italy,750.0,13.5,249,Rosé
2023-09-08,Rudu,39505,Sweden,375.0,11.5,135,Rosé
2023-09-08,Susana Balbo,93564,Argentina,750.0,12.5,159,Rosé
2023-09-08,Trapiche,93539,Argentina,750.0,12,121,Rosé
2023-09-08,Stoneleigh Wild Valley,94583,New Zealand,750.0,13,128,Rosé
2023-09-08,Antoniolo,93330,Italy,750.0,13,179,Rosé
2023-09-08,Sandhammarens Rosé,38011,Sweden,750.0,12,191,Rosé
2023-09-08,Leitz,90296,Germany,750.0,12.5,139,Rosé
2023-09-08,Tiroliro,93728,Portugal,750.0,11,111,Rosé
2023-09-08,Sancerre,93760,France,750.0,13,169,Rosé
2023-09-08,Schloss Gobelsburg,94019,Austria,1500.0,12,225,Rosé
2023-09-08,Villa Wolf Pinot Noir,92310,Germany,750.0,12,129,Rosé
2023-09-08,Wannborga,39292,Sweden,750.0,12.5,266,Rosé
2023-09-08,Antoniolo Rosato,93826,Italy,750.0,13.5,169,Rosé
2023-09-08,Casas del Bosque,94582,Chile,750.0,13,120,Rosé
2023-09-08,Rosé de Diel,90540,Germany,750.0,12,169,Rosé
2023-09-08,Högberga Rosé,37906,European Union,750.0,13,151,Rosé
2023-09-08,Txomin Etxaniz,91310,Spain,750.0,12.5,139,Rosé
2023-09-08,Astrid Renässans,37682,Sweden,750.0,12,219,Rosé
2023-09-08,Afrodite,37699,Sweden,750.0,11.5,239,Rosé
2023-09-08,Don Simon,58400,Spain,750.0,11.5,64,Rosé
2023-09-08,Jurtschitsch Rosé,5600,Austria,750.0,12,125,Rosé
2023-09-08,Hola MZ,59620,Spain,750.0,12,99,Rosé
2023-09-08,Ultimate Provence,56798,France,750.0,13,179,Rosé
2023-09-08,Villa Moncigale,59756,France,750.0,12.5,139,Rosé
2023-09-08,Lyv,52465,France,750.0,12,109,Rosé
2023-09-08,Chavin,55843,France,750.0,12.5,89,Rosé
2023-09-08,Baglietti,50336,Italy,750.0,12,89,Rosé
2023-09-08,Saints & Sinners,56623,Austria,750.0,12.5,145,Rosé
2023-09-08,Nashville Stories,55270,Italy,750.0,12,89,Rosé
2023-09-08,11 Minutes,73891,Italy,750.0,12.5,139,Rosé
2023-09-08,ART'S,57718,France,187.0,12.5,33,Rosé
2023-09-08,Tr3 Apor,56717,Spain,750.0,8.5,69,Rosé
2023-09-08,Bardolino Chiaretto La Sogara Rosé,2363,Italy,750.0,13,79,Rosé
2023-09-08,Karl Fredrik,56456,France,750.0,11.5,119,Rosé
2023-09-08,Nessa,55978,France,750.0,12.5,149,Rosé
2023-09-08,Studio by Miraval,56007,France,750.0,12.5,149,Rosé
2023-09-08,Le Due Arbie,2416,Italy,750.0,12.5,115,Rosé
2023-09-08,Gyllene Tider,53999,France,750.0,12,149,Rosé
2023-09-08,Maggio,55854,Italy,750.0,12.5,99,Rosé
2023-09-08,Condé,51139,Italy,750.0,12,169,Rosé
2023-09-08,Dreissigacker,73792,Germany,750.0,11.5,219,Rosé
2023-09-08,Pago Casa Gran,55949,Spain,750.0,12,159,Rosé
2023-09-08,Orenga de Gaffory,56074,France,750.0,12.5,188,Rosé
2023-09-08,Mureda,73950,Spain,750.0,12,69,Rosé
2023-09-08,Galets Rosé,76924,France,750.0,13.5,149,Rosé
2023-09-08,Rambla,53624,Spain,750.0,12,109,Rosé
2023-09-08,Gustavshof,55770,Germany,750.0,12.5,179,Rosé
2023-09-08,Twenty Twelve Pink,56452,Spain,750.0,13.5,256,Rosé
2023-09-08,Winifred,56996,Austria,750.0,11.5,395,Rosé
2023-09-08,Château Gassier,73752,France,750.0,13,199,Rosé
2023-09-08,Allegro,73395,Italy,750.0,12.5,91,Rosé
2023-09-08,Le Tende,75028,Italy,750.0,13.5,190,Rosé
2023-09-08,Lohas Viñedos,75116,Spain,750.0,11.5,89,Rosé
2023-09-08,Château les Valentines,70019,France,750.0,13.5,235,Rosé
2023-09-08,Cuvée des Vignettes,74253,France,1500.0,13.5,899,Rosé
2023-09-08,Cuvée des Vignettes,74457,France,750.0,13.5,425,Rosé
2023-09-08,Ze Rozé,51059,France,750.0,12.5,199,Rosé
2023-09-08,Vordy Minervois,74941,France,750.0,12.5,178,Rosé
2023-09-08,Château Le Tap,74405,France,750.0,13,159,Rosé
2023-09-08,Clos Cibonne,51690,France,750.0,13.5,299,Rosé
2023-09-08,Hecht & Bannier,51758,France,750.0,13,189,Rosé
2023-09-08,Château de Pibarnon,52099,France,750.0,13.5,399,Rosé
2023-09-08,Domaines Ott,52251,France,750.0,13.5,369,Rosé
2023-09-08,Strehn,52566,Austria,750.0,13,209,Rosé
2023-09-08,Château de Pibarnon,52794,France,750.0,14,489,Rosé
2023-09-08,Primavera,70914,Italy,750.0,13.5,158,Rosé
2023-09-08,Toscana Rosé,78027,Italy,750.0,11.5,189,Rosé
2023-09-08,Bodvár N°8,71753,France,750.0,12.5,185,Rosé
2023-09-08,Domaine des Féraud,71251,France,750.0,12,99,Rosé
2023-09-08,Weingut Isegrim,70994,Germany,750.0,11,120,Rosé
2023-09-08,Domaine de La Bégude,52961,France,750.0,13,399,Rosé
2023-09-08,Can Sumoi,71466,Spain,750.0,11.5,189,Rosé
2023-09-08,Farmers Market,74272,Italy,750.0,13.5,79,Rosé
2023-09-08,Ciú Ciú,71313,Italy,750.0,13.5,99,Rosé
2023-09-08,Ribas,79361,Spain,750.0,13.5,197,Rosé
2023-09-08,Born Rosé Barcelona,56791,Spain,750.0,12,157,Rosé
2023-09-08,Agneta Patrulls,56866,Italy,750.0,12.5,89,Rosé
2023-09-08,Notre Dames des Anges,56947,France,750.0,12.5,179,Rosé
2023-09-08,St Antony,57161,Germany,750.0,11.5,149,Rosé
2023-09-08,Finca La Solana,57349,Spain,750.0,12,100,Rosé
2023-09-08,Nadal,58382,Spain,750.0,13,136,Rosé
2023-09-08,Crios,2657,Argentina,750.0,13.5,89,Rosé
2023-09-08,Bunan,55502,France,750.0,14,277,Rosé
2023-09-08,Bunan,55503,France,750.0,13.5,232,Rosé
2023-09-08,Moulin des Costes,59808,France,750.0,13,244,Rosé
2023-09-08,Cuvée Felice,56078,France,750.0,13,217,Rosé
2023-09-08,Terreno,56172,Italy,750.0,12.5,121,Rosé
2023-09-08,Gramona,56307,Spain,750.0,11,179,Rosé
2023-09-08,Gérard Bertrand,56385,France,750.0,14.5,1849,Rosé
2023-09-08,Protocolo,72901,Spain,750.0,12.5,99,Rosé
2023-09-08,Pittnauer,76829,Austria,750.0,12.5,185,Rosé
2023-09-08,Rosalie,78406,Germany,750.0,11,109,Rosé
2023-09-08,Coteaux d'Aix en Provence,2237,France,750.0,12.5,149,Rosé
2023-09-08,Plaisir De Vigne,74013,France,750.0,12.5,85,Rosé
2023-09-08,Château de Brau Cabardès,76103,France,750.0,13,247,Rosé
2023-09-08,Rosagreen,73911,Italy,750.0,12.5,183,Rosé
2023-09-08,Paul Mas,55743,France,750.0,12.5,99,Rosé
2023-09-08,CHILL OUT,56383,France,1000.0,12,89,Rosé
2023-09-08,Jacob's Creek Crisp,2181,Australia,750.0,12,82,Rosé
2023-09-08,Guigal,50612,France,750.0,14.5,139,Rosé
2023-09-08,Pink Punk,92988,Serbia,750.0,14,158,Rosé
2023-09-08,Tavel Rosé,55720,France,750.0,14,185,Rosé
2023-09-08,It's a Zin!,50415,Italy,750.0,13,129,Rosé
2023-09-08,Minuty,79353,France,1500.0,12.5,419,Rosé
2023-09-08,Minuty,72115,France,750.0,13,179,Rosé
2023-09-08,Piemonte Rosato,78493,Italy,750.0,12,169,Rosé
2023-09-08,Enzo Bartoli,77940,Italy,1500.0,12,269,Rosé
2023-09-08,Langhe Rosato,72448,Italy,750.0,12.5,139,Rosé
2023-09-08,Puy Cheri,54715,France,1500.0,12.5,169,Rosé
2023-09-08,Goo-Goo Wine,55221,Italy,750.0,11,179,Rosé
2023-09-08,Love You Bunches,57606,United States,750.0,11.5,229,Rosé
2023-09-08,Marius Peyol,56492,France,750.0,13,129,Rosé
2023-09-08,Tavel,70166,France,750.0,14.5,175,Rosé
2023-09-08,M de Minuty,2590,France,1500.0,13,389,Rosé
2023-09-08,Muscat Rose,52651,Ukraine,750.0,10,119,Rosé
2023-09-08,Mariedam,51635,United States,750.0,12.5,279,Rosé
2023-09-08,Blossom Hill,79568,United States,750.0,10.5,70,Rosé
2023-09-08,Leif Mannerström,50411,France,750.0,12.5,99,Rosé
2023-09-08,Etna,50926,Italy,750.0,12.5,219,Rosé
2023-09-08,Zenato,51398,Italy,750.0,12.5,119,Rosé
2023-09-08,Domaine de Nizas,51519,France,750.0,12.5,129,Rosé
2023-09-08,MiP Classic Rosé,51560,France,750.0,12.5,189,Rosé
2023-09-08,Whispering Angel,51703,France,750.0,13,219,Rosé
2023-09-08,Château de Parenchère,52586,France,750.0,12.5,119,Rosé
2023-09-08,Lidköping,52607,France,750.0,12.5,119,Rosé
2023-09-08,Cadia,78731,Italy,750.0,12,99,Rosé
2023-09-08,Chateau Minuty,73593,France,750.0,12.5,529,Rosé
2023-09-08,By.Ott,90306,France,1500.0,13,449,Rosé
2023-09-08,Sea Rosé,55963,Portugal,1000.0,11,69,Rosé
2023-09-08,Les Fumées Blanches,56047,France,750.0,12,129,Rosé
2023-09-08,Rabiega,56597,France,750.0,12.5,140,Rosé
2023-09-08,Cotes de Provence,56737,France,750.0,13,199,Rosé
2023-09-08,Sandhäxan,57173,Portugal,750.0,12.5,140,Rosé
2023-09-08,Matiara,57198,Italy,750.0,14,149,Rosé
2023-09-08,Vale da Vida,57249,Portugal,750.0,12,99,Rosé
2023-09-08,Cavalchina,79360,Italy,750.0,12.5,195,Rosé
2023-09-08,Peplo Rosé,70720,Greece,750.0,13,239,Rosé
2023-09-08,Chateau des hauts de Fontaneau,4669,France,750.0,11.5,69,Rosé
2023-09-08,Abdyika,77649,Bulgaria,750.0,12.5,125,Rosé
2023-09-08,Viberti,54714,Italy,750.0,12.5,159,Rosé
2023-09-08,Baracchi,71509,Italy,750.0,12.5,294,Rosé
2023-09-08,Marqués de Cáceres,2755,Spain,375.0,13.5,59,Rosé
2023-09-08,Minuty,73964,France,3000.0,12.5,1029,Rosé
2023-09-08,Crazy Tropez,71235,France,750.0,12.5,120,Rosé
2023-09-08,Gérard Bertrand,70419,France,750.0,12.5,119,Rosé
2023-09-08,Marqués de Riscal,79295,Spain,750.0,13.5,119,Rosé
2023-09-08,The Per Gessle Selection,71456,France,750.0,13,99,Rosé
2023-09-08,Gérard Bertrand,70419,France,1500.0,12.5,229,Rosé
2023-09-08,Conde de San Cristóbal,50355,Spain,750.0,14,209,Rosé
2023-09-08,Puech Noble Rosé,52215,France,750.0,13,169,Rosé
2023-09-08,Dacasto Duilio,53282,Italy,750.0,13.5,181,Rosé
2023-09-08,Lyv Rosé,52465,France,1500.0,12,219,Rosé
2023-09-08,Thomas Sippel,53692,Germany,1000.0,11,124,Rosé
2023-09-08,Rosato,51838,Italy,750.0,12.5,149,Rosé
2023-09-08,Mateus,51346,Portugal,187.0,11,35,Rosé
2023-09-08,Casas Patronales,52963,Chile,750.0,12.5,149,Rosé
2023-09-08,Cuvée du Vatican,55667,France,750.0,13,119,Rosé
2023-09-08,Badet Clément,53455,France,750.0,13,190,Rosé
2023-09-08,Matosin Ljungbyholm Opolo,55249,Croatia,750.0,12,349,Rosé
2023-09-08,Señorio de Sarria,51203,Spain,750.0,14,132,Rosé
2023-09-08,Señorio de Sarria,53046,Spain,750.0,14,112,Rosé
2023-09-08,Señorio de Sarria,50053,Spain,750.0,14,108,Rosé
2023-09-08,Nostos,76412,Greece,750.0,14,219,Rosé
2023-09-08,LivAzur,54851,France,750.0,12,129,Rosé
2023-09-08,Domaines Ott,54781,France,750.0,13.5,369,Rosé
2023-09-08,Tour du Bon,54730,France,750.0,13,253,Rosé
2023-09-08,Tinta Negra,53945,Portugal,750.0,12,239,Rosé
2023-09-08,Zonin,53743,Italy,750.0,11,129,Rosé
2023-09-08,Otazu,51980,Spain,750.0,13.5,169,Rosé
2023-09-08,Munferié Vino Roasto,55934,Italy,750.0,13,189,Rosé
2023-09-08,Grand Mayne,76942,France,750.0,12,121,Rosé
2023-09-08,Velomar,51897,Spain,750.0,12.5,165,Rosé
2023-09-08,Lacino Asor,56195,Italy,750.0,12.5,243,Rosé
2023-09-08,Etna Rosato Romice Delle Sciare,52875,Italy,750.0,13.5,249,Rosé
2023-09-08,Roc de l'Abbaye,53866,France,750.0,13,229,Rosé
2023-09-08,Von Winning,55387,Germany,750.0,12,169,Rosé
2023-09-08,Clos de Lôm,58954,Spain,750.0,14.5,183,Rosé
2023-09-08,Poesia Etna Rosé,59326,Italy,750.0,13,195,Rosé
2023-09-08,Chateau Peychaud,59450,France,750.0,12.5,139,Rosé
2023-09-08,Domaine de Font-Sane,59470,France,750.0,15,227,Rosé
2023-09-08,Corazón Loco Rosado,59533,Spain,750.0,12.5,175,Rosé
2023-09-08,Duc De Foix,59586,Spain,750.0,13.5,190,Rosé
2023-09-08,Novaripa,59589,Italy,750.0,13,115,Rosé
2023-09-08,Domaine De La Chaise,59660,France,750.0,12.5,115,Rosé
2023-09-08,Quatre Tours,56715,France,750.0,12.5,139,Rosé
2023-09-08,Chateau des Annibals,51662,France,750.0,13,169,Rosé
2023-09-08,Cuveé Rose Annibals,53188,France,750.0,13,149,Rosé
2023-09-08,Laroche,55331,France,750.0,12.5,99,Rosé
2023-09-08,Nucleo,51818,Italy,1000.0,12,247,Rosé
2023-09-08,Diego Morra,58026,Italy,750.0,13.5,245,Rosé
2023-09-08,Ori Marani,53371,Georgia,750.0,12,249,Rosé
2023-09-08,Triennes Rosé,54215,France,1500.0,12.5,289,Rosé
2023-09-08,Milan Nestarec,56728,Czech Republic,1000.0,12,265,Rosé
2023-09-08,Manon Rosé,52172,France,750.0,12.5,199,Rosé
2023-09-08,Domain Laffitte,57521,France,750.0,12,145,Rosé
2023-09-08,Galic,57839,Croatia,750.0,11.5,219,Rosé
2023-09-08,Marqués de Cáceres,58875,Spain,750.0,14,139,Rosé
2023-09-08,Grande Cuvée Madame,51667,France,750.0,13,169,Rosé
2023-09-08,Château Cibon,51695,France,1500.0,14,1099,Rosé
2023-09-08,Avantis Grace,51673,Greece,750.0,13,219,Rosé
2023-09-08,Vivanco Rosado,51679,Spain,750.0,13.5,155,Rosé
2023-09-08,Planeta,51826,Italy,750.0,12.5,129,Rosé
2023-09-08,Fleurs de Prairie,51814,France,1500.0,13,299,Rosé
2023-09-08,Fleurs de Prairie,51814,France,750.0,12.5,159,Rosé
2023-09-08,Fleurs de Prairie,51814,France,187.0,12.5,49,Rosé
2023-09-08,Tommasi,51885,Italy,750.0,12.5,159,Rosé
2023-09-08,Mirabeau En Provence,52052,France,750.0,12.5,209,Rosé
2023-09-08,Beefsteak Club,52190,Argentina,750.0,12,129,Rosé
2023-09-08,Rock'n Rolle Baby,52167,France,750.0,12.5,135,Rosé
2023-09-08,Rosato,52265,Italy,750.0,12,140,Rosé
2023-09-08,Calles Rosa,52446,Germany,750.0,11.5,139,Rosé
2023-09-08,Figuière,52488,France,750.0,13,149,Rosé
2023-09-08,Strehn,52644,Austria,750.0,13,249,Rosé
2023-09-08,Malaje,52736,Spain,750.0,13.5,207,Rosé
2023-09-08,Thulon,52836,France,750.0,12.5,149,Rosé
2023-09-08,Wongraven,53020,Italy,750.0,12,139,Rosé
2023-09-08,Domaine Houchart,52262,France,750.0,13,119,Rosé
2023-09-08,Akkanna,52790,Italy,750.0,11.5,282,Rosé
2023-09-08,DAOU,58911,United States,750.0,13.5,289,Rosé
2023-09-08,Guadalupe,59718,Portugal,750.0,12.5,119,Rosé
2023-09-08,X-Berg,59721,Germany,750.0,11.5,189,Rosé
2023-09-08,Cloé,58372,Italy,750.0,12,326,Rosé
2023-09-08,Le Cecche,58381,Italy,750.0,13.5,149,Rosé
2023-09-08,Hey Rosé,58409,Argentina,750.0,12,169,Rosé
2023-09-08,Risky Business,57346,Australia,750.0,13,189,Rosé
2023-09-08,Shiluh Verdo,57402,Turkey,750.0,13,164,Rosé
2023-09-08,Fattoria Moretto Sbiadí,57498,Italy,750.0,12,199,Rosé
2023-09-08,Domini Veneti,57552,Italy,750.0,12,129,Rosé
2023-09-08,Englar,57554,Italy,750.0,12.5,279,Rosé
2023-09-08,Stefan Vetter,57567,Germany,750.0,8.5,265,Rosé
2023-09-08,Pinot Grigio,57690,Italy,750.0,12,100,Rosé
2023-09-08,Ramón Bilbao,57720,Spain,750.0,12.5,139,Rosé
2023-09-08,Marius,57754,France,750.0,13,109,Rosé
2023-09-08,Mingorra,57800,Portugal,750.0,12.5,130,Rosé
2023-09-08,Casa de Oleiros,58030,Portugal,750.0,12,188,Rosé
2023-09-08,Aqua di Venus,78666,Italy,750.0,13,199,Rosé
2023-09-08,Weingut Münzberg,72077,Germany,750.0,12,149,Rosé
2023-09-08,El Grifo,78694,Spain,750.0,12,389,Rosé
2023-09-08,Bell Cros,76611,Spain,750.0,13,99,Rosé
2023-09-08,Château Paradis,78829,France,750.0,13,129,Rosé
2023-09-08,Lavignone Barbera,77469,Italy,750.0,13,159,Rosé
2023-09-08,Les Petites Jamelles,79531,France,750.0,12.5,94,Rosé
2023-09-08,Viña Real,72202,Spain,750.0,12.5,139,Rosé
2023-09-08,Meyer-Näkel,78041,Germany,750.0,12,198,Rosé
2023-09-08,Château des Ferrages,79967,France,1500.0,13,399,Rosé
2023-09-08,Domaine des Tourelles,70899,Lebanon,750.0,12.5,175,Rosé
2023-09-08,Poison Rose,72774,France,750.0,12.5,129,Rosé
2023-09-08,Simpsons,78937,United Kingdom,750.0,12.5,269,Rosé
2023-09-08,Peyrassol,72349,France,750.0,13,229,Rosé
2023-09-08,Peyrassol,72349,France,1500.0,13,459,Rosé
2023-09-08,Montrose,71576,France,1500.0,12,239,Rosé
2023-09-08,La Carlina,71598,Italy,750.0,12.5,198,Rosé
2023-09-08,Claes,79885,Germany,750.0,12,134,Rosé
2023-09-08,Château Cibon,71658,France,750.0,14,549,Rosé
2023-09-08,Sancerre,72576,France,750.0,12,199,Rosé
2023-09-08,Château Pertignas,78334,France,750.0,12.5,128,Rosé
2023-09-08,Folgorosa,77270,Portugal,750.0,12.5,120,Rosé
2023-09-08,Coppi,54596,Italy,750.0,12,169,Rosé
2023-09-08,Drostdy-Hof,54831,South Africa,750.0,11,49,Rosé
2023-09-08,Moschópolis 8,55086,Greece,750.0,13,219,Rosé
2023-09-08,Zýme,55133,Italy,750.0,12.5,455,Rosé
2023-09-08,By.Ott,90306,France,3000.0,13,1120,Rosé
2023-09-08,Jakkalsvlei,55558,South Africa,750.0,13.5,169,Rosé
2023-09-08,No T'ho Diré,55545,Spain,750.0,14,247,Rosé
2023-09-08,Orenga de Gaffory,55554,France,750.0,12.5,178,Rosé
2023-09-08,Orenga de Gaffory,55555,France,750.0,12.5,192,Rosé
2023-09-08,Pheasant's Tears,55755,Georgia,750.0,12,248,Rosé
2023-09-08,DFR,55761,Romania,750.0,14,171,Rosé
2023-09-08,Demuerte,55894,Spain,750.0,12,199,Rosé
2023-09-08,Lumera,56066,Italy,750.0,12,169,Rosé
2023-09-08,Château Galoupet,57018,France,750.0,14,549,Rosé
2023-09-08,Berne Inspiration,57052,France,1500.0,12.5,399,Rosé
2023-09-08,Romain Rosé,57090,France,750.0,13,125,Rosé
2023-09-08,Franschhoek Cellar,57091,South Africa,750.0,12.5,125,Rosé
2023-09-08,Rose & Roll,57111,France,750.0,12.5,120,Rosé
2023-09-08,Rosatello,53382,Italy,750.0,12,119,Rosé
2023-09-08,Bodegas Aizpurua,53406,Spain,750.0,11,199,Rosé
2023-09-08,Sancerre Rosé,53471,France,750.0,12.5,279,Rosé
2023-09-08,Aqua di Venus,78666,Italy,1500.0,13,399,Rosé
2023-09-08,Rosato Vigneti delle Dolomiti,54209,Italy,750.0,11.5,174,Rosé
2023-09-08,Five Roses,76016,Italy,750.0,12,198,Rosé
2023-09-08,Torres,75106,Spain,750.0,12.5,119,Rosé
2023-09-08,Memòries Biniagual,71457,Spain,750.0,12.5,253,Rosé
2023-09-08,Feggites,78758,Greece,750.0,12.5,145,Rosé
2023-09-08,Jakkalsvlei,73887,South Africa,750.0,8.5,151,Rosé
2023-09-08,Shiny,72353,Italy,750.0,13,194,Rosé
2023-09-08,Pure,72475,France,750.0,12.5,229,Rosé
2023-09-08,El Marascar,70973,Italy,750.0,12.5,240,Rosé
2023-09-08,AIX,76141,France,3000.0,13,1350,Rosé
2023-09-08,Le Ballon,74099,France,750.0,12.5,132,Rosé
2023-09-08,Hambledon,73152,United Kingdom,750.0,12,499,Rosé
2023-09-08,Båstad,72293,South Africa,750.0,12.5,150,Rosé
2023-09-08,Avantis,74865,Greece,750.0,13,210,Rosé
2023-09-08,Gris Grey,72810,France,750.0,11.5,91,Rosé
2023-09-08,Rubin,70594,Serbia,750.0,12,89,Rosé
2023-09-08,Van Ardi,70356,Armenia,750.0,12.5,139,Rosé
2023-09-08,Cuvée Madame,71220,France,1500.0,13,298,Rosé
2023-09-08,Cuvée Madame,71220,France,3000.0,13,839,Rosé
2023-09-08,Domaine Piquemal,75522,France,750.0,13,149,Rosé
2023-09-08,Kanonkop,74407,South Africa,750.0,14,109,Rosé
2023-09-08,BelColle,70760,Italy,750.0,13,210,Rosé
2023-09-08,Alghero Rosato,74271,Italy,750.0,12,119,Rosé
2023-09-08,Emotion,77052,France,750.0,12.5,149,Rosé
2023-09-08,Reuilly Rosé,75463,France,750.0,13,199,Rosé
2023-09-08,Gustave Lorentz,74148,France,750.0,12.5,119,Rosé
2023-09-08,La Campagne,71496,France,750.0,12,85,Rosé
2023-09-08,Jacob's Creek,6401,Australia,750.0,12.6,81,Rosé
2023-09-08,Van Loggerenberg,75180,South Africa,750.0,12,164,Rosé
2023-09-08,Dr von Bassermann-Jordan,77119,Germany,750.0,12,175,Rosé
2023-09-08,Dr von Bassermann-Jordan,74216,Germany,750.0,12.5,175,Rosé
2023-09-08,Capo di Vigna,73111,Italy,750.0,11,158,Rosé
2023-09-08,Franzosi,76650,Italy,750.0,13,247,Rosé
2023-09-08,Pousio Selection,73120,Portugal,750.0,12.5,137,Rosé
2023-09-08,11 Minutes,73891,Italy,1500.0,12.5,369,Rosé
2023-09-08,Monrose,71369,Italy,750.0,13,206,Rosé
2023-09-08,Miss Valentine,72452,France,750.0,12.5,196,Rosé
2023-09-08,La Villette,79766,France,750.0,12,140,Rosé
2023-09-08,Château Bonnet Rosé,71814,France,750.0,13,119,Rosé
2023-09-08,Alphonse,82488,France,750.0,12.5,109,Rosé
2023-09-08,Gérard Bertrand,71274,France,750.0,13,149,Rosé
2023-09-08,Marrenon,76285,France,750.0,13.5,159,Rosé
2023-09-08,Quelías,75351,Spain,750.0,13.5,198,Rosé
2023-09-08,Txakoli Rezabal,77408,Spain,750.0,11,175,Rosé
2023-09-08,Domaine Tropez,72900,France,750.0,12.5,176,Rosé
2023-09-08,Eins Zwei Dry,75396,Germany,750.0,12,129,Rosé
2023-09-08,Rose de Purcari,72881,Moldova,750.0,13,149,Rosé
2023-09-08,Blue de Mer,76639,France,3000.0,12.5,1168,Rosé
2023-09-08,Dolina,74426,Serbia,750.0,14,115,Rosé
2023-09-08,Tommasi,70749,Italy,750.0,12,125,Rosé
2023-09-08,Airós,58341,Spain,750.0,13,260,Rosé
2023-09-08,Morfes,57587,Cyprus,750.0,13,150,Rosé
2023-09-08,Vasilikon,58419,Cyprus,750.0,12.5,168,Rosé
2023-09-08,Santa Carolina,73627,Chile,750.0,12.5,75,Rosé
2023-09-08,Castle Rock,70338,United States,750.0,13.5,129,Rosé
2023-09-08,Rabl,72564,Austria,750.0,11.5,149,Rosé
2023-09-08,La Petite Perrière,70126,France,750.0,12,119,Rosé
2023-09-08,Albia,2248,Italy,750.0,13,129,Rosé
2023-09-08,La Vieille Ferme,70788,France,750.0,13,109,Rosé
2023-09-08,Tavel,70035,France,750.0,14,175,Rosé
