id,name,country,volume,alcohol_volume,price,type
Nr 79724,Torre D'Orti,Italy,1500.0,16.5,706,Rött
Nr 71901,Paolo Scavino,Italy,750.0,14.5,241,Rött
Nr 57254,Abbadia Ardenga,Italy,750.0,15,471,Rött
Nr 57253,Cavaliere d'Oro,Italy,750.0,13,141,Rött
Nr 50029,Fontanafredda,Italy,1000.0,14,302,Rött
Nr 50124,Abbona,Italy,750.0,14,301,Rött
Nr 53882,Piero Busso,Italy,750.0,15,301,Rött
Nr 54096,Barolo,Italy,750.0,14.5,471,Rött
Nr 58642,Tommasi,Italy,750.0,15,447,Rött
Nr 58759,Savoia Americano,Italy,500.0,18.6,245,Rött
Nr 58915,Lamborghini,Italy,750.0,13.5,639,Rött
Nr 59059,Norma,Italy,750.0,13,210,Rött
Nr 59301,Damilano,Italy,750.0,14.5,451,Rött
Nr 59297,Damilano,Italy,750.0,14.5,451,Rött
Nr 59413,SERA,Italy,750.0,14,141,Rött
Nr 59478,Lamborghini,Italy,750.0,13,626,Rött
Nr 59544,Lamborghini,Italy,750.0,13,367,Rött
Nr 59607,VantoRosso,Italy,750.0,16.5,933,Rött
Nr 59663,Ca’ Rome’,Italy,750.0,14.5,530,Rött
Nr 74454,Torre del Falasco,Italy,750.0,15.5,298,Rött
Nr 74505,Lamole di Lamole,Italy,750.0,13.5,151,Rött
Nr 75299,Il Nero di Casanova,Italy,750.0,13.5,201,Rött
Nr 75791,Bronzone Belguardo,Italy,750.0,13.5,201,Rött
Nr 51224,Il Carbonaione,Italy,750.0,13.5,486,Rött
Nr 51498,Le Ragose,Italy,750.0,16,669,Rött
Nr 51500,Le Ragose,Italy,750.0,16.5,702,Rött
Nr 51629,Ratti,Italy,750.0,14.5,301,Rött
Nr 51762,Montefalco Rosso,Italy,750.0,14,181,Rött
Nr 52222,Barolo,Italy,750.0,14,671,Rött
Nr 52471,Brachetto D´Acqui,Italy,750.0,5.5,200,Rött
Nr 52674,La Maliosa,Italy,750.0,14,376,Rött
Nr 52767,Sassoalloro,Italy,750.0,14,241,Rött
Nr 54096,Barolo,Italy,750.0,14.5,471,Rött
Nr 58642,Tommasi,Italy,750.0,15,447,Rött
Nr 58759,Savoia Americano,Italy,500.0,18.6,245,Rött
Nr 58915,Lamborghini,Italy,750.0,13.5,639,Rött
Nr 59059,Norma,Italy,750.0,13,210,Rött
Nr 59301,Damilano,Italy,750.0,14.5,451,Rött
Nr 59297,Damilano,Italy,750.0,14.5,451,Rött
Nr 59413,SERA,Italy,750.0,14,141,Rött
Nr 59478,Lamborghini,Italy,750.0,13,626,Rött
Nr 59544,Lamborghini,Italy,750.0,13,367,Rött
Nr 59607,VantoRosso,Italy,750.0,16.5,933,Rött
Nr 59663,Ca’ Rome’,Italy,750.0,14.5,530,Rött
Nr 74454,Torre del Falasco,Italy,750.0,15.5,298,Rött
Nr 74505,Lamole di Lamole,Italy,750.0,13.5,151,Rött
Nr 75299,Il Nero di Casanova,Italy,750.0,13.5,201,Rött
Nr 75791,Bronzone Belguardo,Italy,750.0,13.5,201,Rött
Nr 79871,Iuli,Italy,750.0,14.5,220,Rött
Nr 71247,Barolo,Italy,750.0,14,465,Rött
Nr 70259,Brunelli,Italy,750.0,15,464,Rött
Nr 78900,Moraia,Italy,750.0,13.5,451,Rött
Nr 74989,Bastianich,Italy,750.0,13,299,Rött
Nr 72571,Unio,Italy,750.0,13.5,149,Rött
Nr 32341,Le Tense,Italy,750.0,13.5,201,Rött
Nr 82462,Il Monello,Italy,750.0,14,181,Rött
Nr 73028,Castelmondo,Italy,750.0,15,151,Rött
Nr 72937,Barbera d'Alba Volupta,Italy,750.0,15,236,Rött
Nr 74911,Barolo,Italy,750.0,14.5,405,Rött
Nr 70894,Langhe,Italy,750.0,14,240,Rött
Nr 72395,Giusto Alle Balze,Italy,750.0,14,427,Rött
Nr 77050,Marion,Italy,750.0,14.5,402,Rött
Nr 79123,Poggio ai Ginepri,Italy,750.0,13,262,Rött
Nr 78161,Monchiero,Italy,750.0,14,198,Rött
Nr 70527,Monte delle Vigne,Italy,750.0,11.5,135,Rött
Nr 72723,Barolo,Italy,750.0,14,383,Rött
Nr 74552,Barbera d'Asti,Italy,750.0,16,702,Rött
Nr 75988,Borgo dei Guidi,Italy,750.0,14.5,201,Rött
Nr 76577,Morella,Italy,750.0,15,290,Rött
Nr 73934,Monte Santoccio,Italy,750.0,12,190,Rött
Nr 75711,Barolo Persiera,Italy,750.0,14,541,Rött
Nr 78618,Colli Euganei,Italy,750.0,12,149,Rött
Nr 76853,Barbera d'Asti,Italy,750.0,14,250,Rött
Nr 76746,Monte Faustino,Italy,750.0,17,497,Rött
Nr 70702,Ripasso,Italy,750.0,14.5,237,Rött
Nr 76304,Carmenère,Italy,1500.0,13,1202,Rött
Nr 76441,Carmenère,Italy,750.0,13,571,Rött
Nr 50266,Amarone della Valpolicella,Italy,750.0,15,337,Rött
Nr 50328,Franco Conterno,Italy,750.0,14.5,332,Rött
Nr 50460,Mauro Molino,Italy,750.0,14,201,Rött
Nr 50721,Frattasi Aglianico,Italy,750.0,12.5,177,Rött
Nr 50809,Duvanera,Italy,750.0,14,179,Rött
Nr 50885,Mauro Molino,Italy,750.0,13.5,221,Rött
Nr 51088,Montresor,Italy,750.0,14,141,Rött
Nr 51224,Il Carbonaione,Italy,750.0,13.5,486,Rött
Nr 51498,Le Ragose,Italy,750.0,16,669,Rött
Nr 51500,Le Ragose,Italy,750.0,16.5,702,Rött
Nr 51629,Ratti,Italy,750.0,14.5,301,Rött
Nr 51762,Montefalco Rosso,Italy,750.0,14,181,Rött
Nr 52222,Barolo,Italy,750.0,14,671,Rött
Nr 56378,Recioto,Italy,500.0,13.5,896,Rött
Nr 56579,Lambrusco,Italy,750.0,12,201,Rött
Nr 53833,Corte Giara,Italy,750.0,15,351,Rött
Nr 53948,Solaia,Italy,750.0,15,3502,Rött
Nr 54105,Amalia,Italy,750.0,15.5,327,Rött
Nr 54106,Bovio Langhe,Italy,750.0,14,250,Rött
Nr 54160,Bovio,Italy,750.0,15,600,Rött
Nr 54142,Renato Corino,Italy,750.0,15,540,Rött
Nr 54192,Sara Vezza,Italy,750.0,14,270,Rött
Nr 54237,Crissante,Italy,750.0,13,171,Rött
Nr 54268,Amarone della Valpolicella,Italy,750.0,16,651,Rött
Nr 54286,Bussola,Italy,750.0,16.5,678,Rött
Nr 54342,Montresor,Italy,750.0,15,401,Rött
Nr 54632,Sylla Sebaste,Italy,750.0,14,329,Rött
Nr 54660,Sylla Sebaste,Italy,750.0,13.5,199,Rött
Nr 54645,Sylla Sebaste,Italy,750.0,14,454,Rött
Nr 54814,Fattoria Le Fonti,Italy,750.0,14.5,359,Rött
Nr 54824,Fattoria Rodano,Italy,750.0,14.5,266,Rött
Nr 54937,Moro,Italy,750.0,13.5,181,Rött
Nr 55100,Il Rinzacco,Italy,750.0,13.5,161,Rött
Nr 55131,Zýme,Italy,750.0,15,752,Rött
Nr 79668,San Leonardo,Italy,1500.0,13,1353,Rött
Nr 73583,Vigna del Convento,Italy,750.0,13.5,447,Rött
Nr 75157,Amalia,Italy,750.0,14.5,230,Rött
Nr 71883,Amalia,Italy,750.0,15,216,Rött
Nr 75996,Lilliano Ruspoli,Italy,750.0,14.5,201,Rött
Nr 70033,Contucci,Italy,750.0,13.5,200,Rött
Nr 71464,Il Presuntuoso,Italy,750.0,14,660,Rött
Nr 75645,Barolo,Italy,750.0,14,481,Rött
Nr 74975,Dogarina,Italy,750.0,12.5,127,Rött
Nr 77544,Dogarina,Italy,750.0,12.5,127,Rött
Nr 76724,Terre More,Italy,750.0,13,177,Rött
Nr 71964,Bussola,Italy,750.0,15,397,Rött
Nr 83305,Pian delle Vigne,Italy,750.0,14,221,Rött
Nr 74632,Demarie,Italy,750.0,14.5,311,Rött
Nr 70673,Coppo,Italy,750.0,13.5,401,Rött
Nr 72930,Arpepe,Italy,750.0,14,260,Rött
Nr 74025,Barolo La Tartufaia,Italy,1500.0,14.5,952,Rött
Nr 74021,Pruno,Italy,750.0,13.5,297,Rött
Nr 73880,Valpolicella Ripasso Classico Superiore,Italy,750.0,14.5,258,Rött
Nr 72981,Chianti Superiore,Italy,750.0,13,141,Rött
Nr 75124,Cavaliere,Italy,750.0,13,341,Rött
Nr 73595,Il Nespoli,Italy,750.0,14.5,181,Rött
Nr 75307,Ornello di Frassinello,Italy,750.0,14.5,225,Rött
Nr 76002,Marzemino,Italy,750.0,8,140,Rött
Nr 78759,Valpolicella Classico Superiore,Italy,750.0,13,185,Rött
Nr 78785,Bardolino,Italy,750.0,13,162,Rött
Nr 55356,Azelia,Italy,750.0,13.5,177,Rött
Nr 55490,Le Guaite di Noemi,Italy,1500.0,17,1561,Rött
Nr 55609,Riserva Savini,Italy,3000.0,14,790,Rött
Nr 55686,Il Bruno dei Vespa,Italy,750.0,14,141,Rött
Nr 55928,Vantorosso,Italy,750.0,14.5,271,Rött
Nr 55971,Capotondo Castelvecchi,Italy,750.0,13.5,179,Rött
Nr 56042,Chianti Classico,Italy,750.0,13.5,190,Rött
Nr 56050,Montefalco,Italy,750.0,14,185,Rött
Nr 56093,La Source,Italy,750.0,13,187,Rött
Nr 56100,Torre d'Orti,Italy,500.0,16,502,Rött
Nr 75096,Langhe Rosso,Italy,750.0,14,149,Rött
Nr 79880,Elio Altare,Italy,750.0,14,206,Rött
Nr 73299,Roero,Italy,750.0,14,191,Rött
Nr 2374,Alta Mora,Italy,750.0,13,191,Rött
Nr 74732,Barbera d'Alba Marti,Italy,750.0,14.5,347,Rött
Nr 78001,Corteforte Recioto,Italy,500.0,14.5,431,Rött
Nr 70360,Amarone della Valpolicella,Italy,750.0,15,279,Rött
Nr 74938,Capo di Capo,Italy,750.0,13.5,101,Rött
Nr 90630,Pietro dal Cero,Italy,375.0,16,351,Rött
Nr 79251,Brunello di Montalcino,Italy,750.0,14.5,521,Rött
Nr 79845,Rapace,Italy,750.0,14.5,369,Rött
Nr 71824,Torre D'Orti,Italy,750.0,16.5,353,Rött
Nr 75500,Salice Salentino,Italy,750.0,14,226,Rött
Nr 76085,Banfi Excelsus,Italy,750.0,14.5,571,Rött
Nr 79724,Torre D'Orti,Italy,1500.0,16.5,706,Rött
Nr 71901,Paolo Scavino,Italy,750.0,14.5,241,Rött
Nr 79811,La Spinetta,Italy,750.0,14.5,1601,Rött
Nr 78656,Valpolicella Superiore,Italy,750.0,13.5,252,Rött
Nr 72337,Amarone Della Valpolicella Classico,Italy,750.0,15,281,Rött
Nr 22409,i Castei,Italy,750.0,14,131,Rött
Nr 73732,Paleo,Italy,750.0,14,894,Rött
Nr 73765,Barbera d'Alba,Italy,750.0,13.5,249,Rött
Nr 77048,Monte Vibiano,Italy,750.0,13.5,136,Rött
Nr 87201,Tommasi,Italy,750.0,13.5,201,Rött
Nr 76372,Barolo,Italy,750.0,14,321,Rött
Nr 78948,Barbera d'Asti,Italy,750.0,13.5,131,Rött
Nr 72852,Planeta,Italy,750.0,14,341,Rött
Nr 72043,Gentleman,Italy,750.0,12.5,147,Rött
Nr 71695,Monte Santoccio,Italy,750.0,16,555,Rött
Nr 87201,Tommasi,Italy,1500.0,13.5,422,Rött
Nr 70491,C,Italy,750.0,12.5,81,Rött
Nr 70452,V,Italy,750.0,12.5,111,Rött
Nr 74106,Villa Poggio Salvi Caspagnolo,Italy,750.0,13.5,141,Rött
Nr 70966,Tommasi,Italy,750.0,13,191,Rött
Nr 73274,Masi Costasera,Italy,5000.0,15,3308,Rött
Nr 2359,Torre del Falasco,Italy,750.0,13.5,131,Rött
Nr 73793,Poliziano,Italy,750.0,14.5,231,Rött
Nr 72611,Barbera d'Alba Donna Margherita,Italy,750.0,13.5,171,Rött
Nr 71374,Barbaresco,Italy,750.0,14.5,290,Rött
Nr 72484,Barbaresco,Italy,750.0,14.5,290,Rött
Nr 71249,The Per Gessle Selection,Italy,750.0,14,221,Rött
Nr 75662,Castel Sallegg,Italy,750.0,14,220,Rött
Nr 71022,Carpané,Italy,750.0,14.5,229,Rött
Nr 71082,Albarone,Italy,750.0,15.5,402,Rött
Nr 2597,Campogiovanni,Italy,750.0,13,201,Rött
Nr 72722,Laccento,Italy,750.0,14,252,Rött
Nr 79233,Rosso di Montalcino,Italy,750.0,14.5,279,Rött
Nr 73459,Chianti Classico,Italy,750.0,13,397,Rött
Nr 79302,Farina,Italy,750.0,13.5,147,Rött
Nr 79655,Chianti Classico,Italy,750.0,14,212,Rött
Nr 72432,Chianti,Italy,750.0,13.5,159,Rött
Nr 79095,Giacomo Vico Roero,Italy,750.0,14,223,Rött
Nr 76682,Sartori,Italy,750.0,13,131,Rött
Nr 76714,Nebbiolo d´Alba,Italy,750.0,14,255,Rött
Nr 78649,Le Bertarole,Italy,750.0,15,301,Rött
Nr 6346,Castelforte,Italy,750.0,14,81,Rött
Nr 73316,Terlan,Italy,750.0,13.5,201,Rött
Nr 2208,Ser Lapo,Italy,750.0,13.5,221,Rött
Nr 72385,Langhe,Italy,750.0,14,231,Rött
Nr 78310,La Torraccia,Italy,750.0,13.5,179,Rött
Nr 74772,Chunky Red,Italy,750.0,14.5,106,Rött
Nr 74747,Vigorello,Italy,750.0,13.5,451,Rött
Nr 78412,Barbera d'Alba,Italy,750.0,14.5,191,Rött
Nr 78944,Tintilia 66,Italy,750.0,14.5,452,Rött
Nr 70311,Terra Mazzei,Italy,750.0,13,131,Rött
Nr 70150,Mangiacane,Italy,750.0,14.5,299,Rött
Nr 77145,Barbaresco,Italy,750.0,14,301,Rött
Nr 76525,Barbaresco,Italy,750.0,14.5,445,Rött
Nr 70397,Reale,Italy,750.0,14,275,Rött
Nr 90459,Marchese di Villamarina,Italy,750.0,13.5,431,Rött
Nr 72226,Barolo,Italy,750.0,14,536,Rött
Nr 72612,BelColle,Italy,750.0,14,206,Rött
Nr 72853,Venturini,Italy,750.0,16,1988,Rött
Nr 75566,Barbera d'Alba Superiore,Italy,1500.0,14,402,Rött
Nr 77772,Rosso di Montalcino,Italy,750.0,13.5,290,Rött
Nr 76587,Marion,Italy,750.0,14.5,362,Rött
Nr 76635,Barolo,Italy,750.0,14.5,430,Rött
Nr 72075,Marion,Italy,750.0,14.5,402,Rött
Nr 78350,Groppello di Revò,Italy,750.0,13,218,Rött
Nr 74530,Cadia,Italy,750.0,12,86,Rött
Nr 70825,Rodaro Romain,Italy,750.0,15.5,509,Rött
Nr 70493,Laficaia,Italy,750.0,14,426,Rött
Nr 74976,De Angelis,Italy,750.0,13,189,Rött
Nr 91224,Chiara Condello,Italy,750.0,14,171,Rött
Nr 72643,BelColle,Italy,750.0,14.5,430,Rött
Nr 76785,La Barbera,Italy,750.0,12,201,Rött
Nr 72720,Galverno,Italy,750.0,13,251,Rött
Nr 70074,Verduno Pelaverga,Italy,750.0,13.5,231,Rött
Nr 71104,Barolo Riserva Millenovecento48,Italy,750.0,14,641,Rött
Nr 78099,La Spia,Italy,750.0,14.5,251,Rött
Nr 77683,Corte Rugolin,Italy,375.0,13,250,Rött
Nr 78561,Grosjean,Italy,750.0,13,301,Rött
Nr 71060,Ronchedone,Italy,750.0,14.5,221,Rött
Nr 72275,Barolo Riserva Bricco delle Viole,Italy,750.0,14.5,611,Rött
Nr 79217,MariaBella,Italy,750.0,14.5,266,Rött
Nr 73708,Rosso di Montalcino,Italy,750.0,14.5,270,Rött
Nr 73191,Brunello di Montalcino,Italy,750.0,15,580,Rött
Nr 72283,Nero,Italy,750.0,14.5,129,Rött
Nr 76427,Calcarole,Italy,750.0,17,623,Rött
Nr 77974,Prunotto Mompertone,Italy,750.0,14.5,161,Rött
Nr 74882,Morella,Italy,750.0,14.5,499,Rött
Nr 2300,Villa Antinori,Italy,1500.0,13.5,352,Rött
Nr 74977,Rosso di Montepulciano,Italy,750.0,14,265,Rött
Nr 73761,Mandrarossa,Italy,750.0,13.5,169,Rött
Nr 72329,Canebbio Langhe Nebbiolo,Italy,750.0,14.5,291,Rött
Nr 74319,Ratti,Italy,750.0,13,171,Rött
Nr 78072,Brunello di Montalcino,Italy,750.0,14.5,589,Rött
Nr 71741,Per Lui,Italy,750.0,13.5,451,Rött
Nr 2341,Il Grande Vivati,Italy,750.0,14,141,Rött
Nr 73151,Paolo Scavino,Italy,750.0,13.5,161,Rött
Nr 73831,Balbiano,Italy,750.0,13,479,Rött
Nr 76492,Balbiano,Italy,750.0,13.5,252,Rött
Nr 74685,La Spinetta,Italy,750.0,14.5,1701,Rött
Nr 77794,Marrone,Italy,750.0,14,449,Rött
Nr 74874,Benanti,Italy,750.0,13.5,201,Rött
Nr 73586,Guarda Boschi,Italy,750.0,14,402,Rött
Nr 2022,San Claudio II,Italy,750.0,14.5,191,Rött
Nr 78607,Le Lucciole,Italy,1500.0,13.5,802,Rött
Nr 78345,Le Lucciole,Italy,750.0,14,427,Rött
Nr 76134,Rialto,Italy,750.0,13.5,176,Rött
Nr 58574,La Massa,Italy,750.0,14,1072,Rött
Nr 58579,La Massa,Italy,750.0,14.5,1252,Rött
Nr 53728,Colombaia,Italy,750.0,13,301,Rött
Nr 53928,Broccardo,Italy,750.0,14,201,Rött
Nr 58898,Taurasi,Italy,750.0,13.5,301,Rött
Nr 59038,Serre,Italy,750.0,13.5,170,Rött
Nr 59254,Barbera d'Alba,Italy,750.0,14.5,345,Rött
Nr 59308,Notte di Galileo,Italy,1500.0,14.5,483,Rött
Nr 59380,Enzo Boglietti,Italy,750.0,15,1102,Rött
Nr 59392,Nero Dàvola,Italy,750.0,13.5,226,Rött
Nr 75023,Montepirolo,Italy,750.0,14.5,245,Rött
Nr 77047,Ca' Rugate,Italy,500.0,13.5,340,Rött
Nr 75851,Tommasi Poggio al Tufo,Italy,750.0,13,201,Rött
Nr 73004,Castello del Poggio,Italy,750.0,14,121,Rött
Nr 76099,Il Roncal,Italy,750.0,13.5,242,Rött
Nr 78784,Barolo,Italy,750.0,13.5,400,Rött
Nr 56460,Poggio A'frati,Italy,1500.0,14,602,Rött
Nr 93599,Barolo San Rocco,Italy,1500.0,14.5,1802,Rött
Nr 56827,Begali,Italy,750.0,12.5,168,Rött
Nr 79521,Freisa di Chieri,Italy,750.0,13,266,Rött
Nr 57276,Abbadia Ardenga,Italy,750.0,14.5,241,Rött
Nr 57255,Cavaliere d'Oro,Italy,750.0,14,231,Rött
Nr 82390,Regolo,Italy,750.0,13.5,191,Rött
Nr 51132,Bricco Bonfante,Italy,750.0,15.5,402,Rött
Nr 51128,Brunello di Montalcino,Italy,750.0,14.5,401,Rött
Nr 51205,Kunst Stück,Italy,1500.0,13.5,1401,Rött
Nr 51233,Biserno,Italy,750.0,14.5,1201,Rött
Nr 51408,Bongiovanni,Italy,750.0,15,261,Rött
Nr 51435,Bongiovanni,Italy,750.0,15,540,Rött
Nr 51512,Le Ragose,Italy,750.0,14.5,279,Rött
Nr 51499,Le Ragose,Italy,750.0,16.5,1253,Rött
Nr 51616,Pizza Lovers Rosso,Italy,500.0,11.5,135,Rött
Nr 51753,Gheppio,Italy,750.0,13.5,137,Rött
Nr 51790,Terlan,Italy,750.0,13,167,Rött
Nr 51816,Nino Negri,Italy,750.0,16,532,Rött
Nr 51880,Barbera del Monferrato,Italy,750.0,14,276,Rött
Nr 51963,San Zenone,Italy,750.0,14,147,Rött
Nr 52041,Marrone,Italy,750.0,14,300,Rött
Nr 52220,Barolo,Italy,750.0,14.5,850,Rött
Nr 52475,Renato Corino,Italy,750.0,15,651,Rött
Nr 52576,Renato Corino,Italy,750.0,14.5,430,Rött
Nr 94031,Barolo del comune di Verduno,Italy,750.0,15,441,Rött
Nr 52760,Le Cecche,Italy,750.0,14.5,220,Rött
Nr 52763,Le Cecche,Italy,750.0,15,397,Rött
Nr 52765,Barbera d'Alba,Italy,750.0,14,147,Rött
Nr 52818,Langhe Nebbiolo,Italy,750.0,13.5,151,Rött
Nr 52819,Barbaresco Autinbej,Italy,750.0,15,271,Rött
Nr 52951,Villa Donoratico,Italy,750.0,14.5,392,Rött
Nr 53024,Barolo,Italy,750.0,14.5,451,Rött
Nr 53139,Enzo Bartoli,Italy,750.0,14,251,Rött
Nr 53357,Tenuta Casenuove,Italy,750.0,14,231,Rött
Nr 53429,Madama,Italy,750.0,14.5,226,Rött
Nr 53467,Podere Grasselino,Italy,1500.0,14.5,452,Rött
Nr 53472,Poggio al Leone,Italy,750.0,14.5,221,Rött
Nr 53525,Nusserhof,Italy,750.0,13,460,Rött
Nr 53552,Adenzia,Italy,750.0,14,201,Rött
Nr 53598,Rosso di Montalcino,Italy,750.0,14.5,201,Rött
Nr 53753,Bruno Giacosa,Italy,750.0,14.5,361,Rött
Nr 53813,Poggio al Tesoro,Italy,750.0,14,191,Rött
Nr 53834,Corte Giara,Italy,750.0,12.5,121,Rött
Nr 53858,Roero,Italy,750.0,14.5,196,Rött
Nr 54034,Boasso,Italy,750.0,15,321,Rött
Nr 54138,Barbaresco,Italy,750.0,14.5,627,Rött
Nr 54140,Barbaresco,Italy,750.0,14,817,Rött
Nr 54147,Renato Corino,Italy,750.0,14,240,Rött
Nr 54151,Enzo Boglietti,Italy,750.0,14.5,376,Rött
Nr 54165,Renato Corino,Italy,750.0,14,221,Rött
Nr 54166,Renato Corino,Italy,750.0,13.5,199,Rött
Nr 54172,La Carlina,Italy,750.0,14,201,Rött
Nr 54214,Barolo Galina,Italy,750.0,15,517,Rött
Nr 54252,Canavese,Italy,750.0,13.5,180,Rött
Nr 54250,Montevetrano,Italy,750.0,14.5,641,Rött
Nr 54288,La Combarbia,Italy,750.0,15,347,Rött
Nr 54471,Per Terras,Italy,750.0,15,951,Rött
Nr 54498,Ottavio,Italy,750.0,12.5,275,Rött
Nr 54552,Arpepe,Italy,750.0,13,382,Rött
Nr 54555,Capo di Vigna,Italy,750.0,12,160,Rött
Nr 54714,Gattinara,Italy,750.0,14,651,Rött
Nr 54889,Mon Nené,Italy,750.0,14.5,285,Rött
Nr 54892,Donnafugata,Italy,750.0,13,211,Rött
Nr 54898,Bell'Assai,Italy,750.0,13,221,Rött
Nr 54944,Dea Vulcano,Italy,750.0,13.5,201,Rött
Nr 54938,Chianti,Italy,750.0,13.5,161,Rött
Nr 55335,BelColle,Italy,750.0,14.5,350,Rött
Nr 57287,Angelo Negro,Italy,750.0,14,601,Rött
Nr 57419,Il Rosso,Italy,750.0,13,245,Rött
Nr 57486,Domìni Veneti,Italy,750.0,12.5,126,Rött
Nr 57693,Campomaggio,Italy,750.0,13.5,171,Rött
Nr 57731,Antico Monastero,Italy,750.0,13.5,170,Rött
Nr 57761,Uvaggio,Italy,750.0,13.5,320,Rött
Nr 57782,Scarpa,Italy,750.0,14,321,Rött
Nr 57825,Scarpa,Italy,750.0,14,631,Rött
Nr 57873,Pfitscher,Italy,750.0,13,251,Rött
Nr 57940,Astroni,Italy,750.0,13,200,Rött
Nr 58059,Scarpa,Italy,750.0,14.5,601,Rött
Nr 58092,Montefalco Rosso,Italy,750.0,14.5,220,Rött
Nr 58351,Amalia,Italy,750.0,14,500,Rött
Nr 58448,Vittorini,Italy,750.0,15,265,Rött
Nr 58463,Fontanabianca,Italy,750.0,14,306,Rött
Nr 58464,Fontanabianca,Italy,750.0,14.5,191,Rött
Nr 58482,Cirneco,Italy,750.0,14,361,Rött
Nr 76053,Violae,Italy,750.0,14,221,Rött
Nr 74266,Monferrato Nebbiolo,Italy,750.0,14.5,201,Rött
Nr 74075,Nizza,Italy,750.0,15,291,Rött
Nr 95610,La Spia MR72 Sassella,Italy,750.0,13,391,Rött
Nr 74356,Turione,Italy,750.0,14.5,131,Rött
Nr 70727,Marujo,Italy,750.0,14,301,Rött
Nr 70253,Gottardi,Italy,750.0,13,360,Rött
Nr 71493,Contucci,Italy,750.0,14,343,Rött
Nr 75739,Prego Grande,Italy,1000.0,13,91,Rött
Nr 76144,Barolo,Italy,750.0,14.5,671,Rött
Nr 78318,Torre d´Orti,Italy,1500.0,14.5,402,Rött
Nr 70661,Barbera D´Alba,Italy,750.0,14,170,Rött
Nr 78704,Rèmole,Italy,750.0,12.5,141,Rött
Nr 74084,Bussola,Italy,750.0,16.5,1528,Rött
Nr 79848,San Zio,Italy,750.0,13.5,201,Rött
Nr 78244,Morlongo,Italy,750.0,13,127,Rött
Nr 72181,Coppi,Italy,750.0,13.5,256,Rött
Nr 76902,Amarone della Valpolicella Classico,Italy,750.0,17,752,Rött
Nr 75878,Planeta,Italy,750.0,12,201,Rött
Nr 78091,Ca'Botta,Italy,750.0,16,552,Rött
Nr 79207,Barbarossa Langhe Nebbiolo,Italy,750.0,14,181,Rött
Nr 75489,Arpepe,Italy,750.0,13.5,382,Rött
Nr 79544,Podere Bertarole,Italy,750.0,14,321,Rött
Nr 76806,Terre di San Zeno,Italy,750.0,15,500,Rött
Nr 79438,Recioto della Valpolicella Classico,Italy,500.0,13.5,431,Rött
Nr 2361,Rigogolo Chianti Riserva,Italy,750.0,13,156,Rött
Nr 74997,Allegrini,Italy,750.0,13.5,201,Rött
Nr 79058,Barbera d'Asti,Italy,750.0,13.5,149,Rött
Nr 71508,Recioto della Valpolicella,Italy,500.0,14,548,Rött
Nr 79768,Villa Locatelli,Italy,750.0,12,186,Rött
Nr 74698,Barbera d'Asti Lavvocata,Italy,750.0,14.5,161,Rött
Nr 70566,Zenato,Italy,750.0,12.5,111,Rött
Nr 70488,Viviani,Italy,750.0,13.5,266,Rött
Nr 75534,Negroamaro,Italy,750.0,13,171,Rött
Nr 73357,Michele Satta,Italy,750.0,13.5,191,Rött
Nr 72490,Notte di Galileo,Italy,750.0,14.5,209,Rött
Nr 70470,Ripresa,Italy,750.0,13.5,121,Rött
Nr 72127,Le Fonti,Italy,750.0,14.5,171,Rött
Nr 78842,Ratti,Italy,750.0,14,201,Rött
Nr 55454,Le Guaite di Noemi,Italy,750.0,17,1002,Rött
Nr 55551,Elena Fucchi,Italy,750.0,14,390,Rött
Nr 55715,Brunello di Montalcino,Italy,750.0,14.5,630,Rött
Nr 55856,Pietro Di Campo,Italy,750.0,13.5,201,Rött
Nr 55859,Vantorosso,Italy,750.0,16,538,Rött
Nr 55998,Governo,Italy,750.0,13.5,174,Rött
Nr 56013,Chianti Classico Riserva,Italy,750.0,14,237,Rött
Nr 79079,La Fiorita,Italy,750.0,14,270,Rött
Nr 78682,Bosco Bracco,Italy,750.0,15,250,Rött
Nr 78853,Amarone della Valpolicella Classico,Italy,750.0,16,581,Rött
Nr 78516,Barolo,Italy,1500.0,14.5,1198,Rött
Nr 76967,Miravigna,Italy,750.0,13,121,Rött
Nr 70532,Silvio Nardi,Italy,750.0,14,500,Rött
Nr 76897,Viberti,Italy,750.0,14,201,Rött
Nr 74965,Englar,Italy,750.0,13.5,521,Rött
Nr 78925,Guado Al Tasso,Italy,750.0,14.5,1102,Rött
Nr 78410,BelColle,Italy,1500.0,14.5,522,Rött
Nr 78346,Bovio,Italy,750.0,14.5,221,Rött
Nr 76801,Cadia Barolo,Italy,750.0,15,588,Rött
Nr 74137,Mastro Janni,Italy,750.0,14.5,301,Rött
Nr 71652,Frappato,Italy,750.0,13,221,Rött
Nr 72707,Nizza Silvano,Italy,750.0,13.5,201,Rött
Nr 95598,Russiz Superiore,Italy,750.0,14,341,Rött
Nr 77079,Sforzato dell’orco,Italy,750.0,15,490,Rött
Nr 79607,Talosa,Italy,750.0,14,446,Rött
Nr 79964,Amarone della Valpolicella Classico,Italy,750.0,15.5,481,Rött
Nr 85000,Barolo Bussia,Italy,750.0,14.5,555,Rött
Nr 87459,Amarone della Valpolicella Classico Albasini,Italy,750.0,16,627,Rött
Nr 80357,Garesio,Italy,750.0,14,200,Rött
Nr 82164,Chianti Rufina,Italy,750.0,14.5,321,Rött
Nr 83140,Wongraven,Italy,750.0,14,481,Rött
